time,open,high,low,close,volume
570,185.72,187.11,184.66,184.995,70080
585,184.86,186.43,184.8,186.42,40739
600,186.14,186.14,184.36,184.47,93967
615,184.505,184.59,183.28,184.265,66681
630,184.04,184.28,182.4,183.12,60988
645,183.1,183.9,182.73,183.44,37829
660,183.55,185.23,183.3901,185.04,39238
675,184.96,184.96,183.83,184.44,23435
690,184.4388,185.5845,184.23,185.41,32476
705,185.48,186.71,185.48,186.41,50979
720,186.381,186.381,185.1,185.48,34065
735,185.43,185.58,184.55,185.115,32144
750,185.13,185.7,184.925,185.52,39423
765,185.5475,186.11,185.34,185.99,62571
780,185.99,186.38,185.9,186.23,41049
795,186.16,187.17,186.16,187.17,60250
810,187.16,187.58,186.81,187.3,55232
825,187.32,187.48,187.09,187.17,79172
840,187.175,187.84,186.32,187.62,86875
855,187.625,187.745,187.08,187.27,54219
870,187.34,187.55,186.83,186.965,64686
885,186.98,187.1773,186.68,187.115,53925
900,187.15,187.755,186.97,187.67,76725
915,187.71,188.33,187.55,188.22,104714
930,188.22,188.245,187.13,187.78,127798
945,187.72,188.43,186.52,187.6,441143
