time,open,high,low,close,volume
570,344.72,344.72,338.11,343.9511,332557
585,344.04,345.02,339.52,340.985,192476
600,341.11,341.31,338.42,338.87,142940
615,338.89,339.0,336.0,336.7,138148
630,337.05,338.91,335.8001,337.2684,84246
645,337.46,338.44,336.13,336.39,89700
660,336.39,336.8099,334.0401,334.86,114135
675,334.87,335.35,332.49,333.63,116422
690,333.6491,334.68,332.7533,334.06,88573
705,334.1081,335.46,333.77,335.46,75406
720,335.32,336.27,333.0,334.7,75156
735,334.64,335.42,334.0,334.2,48771
750,334.36,335.69,334.36,334.76,46627
765,335.0,335.58,334.02,334.02,51502
780,334.07,334.87,333.28,334.01,46464
795,334.15,334.79,333.2765,333.2765,31318
810,333.13,333.24,331.8349,332.3621,57836
825,332.43,333.55,331.79,332.1,70610
840,332.02,332.12,329.45,331.5,119204
855,331.49,332.89,330.37,332.74,65147
870,332.9,333.0,331.4,331.57,50532
885,331.64,332.17,329.516,329.59,65265
900,329.565,330.3,328.76,330.3,76291
915,330.35,331.74,330.26,330.77,71723
930,330.85,331.22,329.33,329.69,103765
945,329.83,330.23,328.63,328.92,295293
