time,open,high,low,close,volume
570,400.0,401.97,399.0691,399.48,54086
585,399.89,399.92,396.6901,397.92,40541
600,398.07,398.67,397.0,397.26,26062
615,397.31,397.6,395.72,396.295,37115
630,395.87,396.37,395.05,395.545,31954
645,395.53,396.23,393.99,393.99,56205
660,394.04,394.83,393.2,393.64,29996
675,393.49,394.52,393.49,393.54,32565
690,393.76,394.783,392.61,394.365,44441
705,394.72,395.18,392.6,392.6,55071
720,392.665,393.7699,391.37,393.7,58483
735,393.28,394.65,393.11,393.83,14500
750,393.6501,394.31,393.6501,393.8123,13005
765,393.67,393.8,393.07,393.6,18754
780,393.4201,394.4691,393.14,393.14,17345
795,393.24,393.42,392.76,393.215,14875
810,393.08,393.575,392.65,393.11,16630
825,393.36,393.96,393.11,393.77,25560
840,393.87,394.05,392.83,393.21,39786
856,393.0049,393.285,392.395,393.13,17846
870,393.44,393.8075,392.94,393.035,24042
885,393.02,393.37,392.84,393.1,22579
900,393.095,393.6254,392.77,393.035,41300
915,393.02,393.31,392.4,393.15,56580
930,393.06,393.645,392.51,393.49,50537
945,393.565,393.85,391.27,391.4,139969
