time,open,high,low,close,volume
570,476.78,477.8,473.1201,475.02,65885
585,475.01,475.24,467.5,470.78,75011
600,470.5,472.0996,468.0,470.09,58581
615,470.41,473.4299,469.22,472.54,44555
630,471.82,473.42,470.92,472.57,18797
645,473.02,473.235,469.69,469.9,19083
660,469.78,472.4899,469.78,471.38,17214
675,470.97,471.62,469.66,470.045,24599
690,470.13,471.1,470.1,470.78,12712
705,470.78,472.35,470.63,471.33,29794
720,471.53,471.54,469.63,469.63,20954
735,469.97,470.14,468.8,468.8,17316
750,468.59,469.645,468.32,468.68,14177
765,468.4601,468.54,467.0,467.26,15792
780,467.4637,468.36,467.23,468.36,16810
795,468.455,468.555,467.28,467.41,27618
810,467.02,467.02,465.95,466.55,17553
825,466.62,466.85,465.96,466.85,15556
840,466.61,466.97,465.98,466.245,11248
855,466.35,467.0,465.41,467.0,21103
870,466.98,467.49,466.7,467.45,16671
885,467.55,468.21,466.76,467.4242,17234
900,467.26,467.6,466.695,466.86,12469
915,466.96,467.585,465.82,466.2,18758
930,466.49,466.9399,465.68,466.34,31171
945,466.49,466.98,465.34,465.76,96634
