time,open,high,low,close,volume
570,216.58,217.0,212.25,212.25,63266
585,212.48,212.525,207.6,208.08,107791
600,208.08,208.19,205.44,206.36,140906
615,206.2,207.8871,206.19,207.115,69501
630,207.1772,208.5,207.0,207.78,98673
645,207.723,209.22,207.25,207.43,65987
660,207.58,208.5954,207.19,208.0119,43371
675,207.93,208.7644,207.86,208.37,29334
690,208.305,208.6717,208.24,208.36,29120
705,208.38,208.8814,208.315,208.39,16071
720,208.49,208.7315,208.08,208.19,16200
735,208.19,208.255,207.39,207.4657,33985
750,207.4,207.64,207.22,207.435,43124
765,207.423,207.77,207.21,207.5,59714
780,207.58,208.075,207.42,207.99,23779
795,207.955,208.255,207.84,208.255,21709
810,208.29,208.36,208.01,208.22,13240
825,208.32,208.81,208.17,208.69,21043
840,208.77,209.38,208.61,209.375,17566
855,209.35,209.62,209.11,209.32,25790
871,209.46,209.47,209.02,209.21,16034
885,209.21,209.45,209.04,209.19,23060
900,209.12,209.44,208.92,209.105,23407
915,209.142,209.75,209.06,209.73,26237
930,209.685,210.51,209.61,210.51,50654
945,210.5,212.59,210.42,212.59,339792
