,time,close,volume
0,570,-0.3333333333333347,385905
1,585,0.1426533523537857,261505
2,600,-0.05550709697883387,141615
3,615,-0.1667990468625844,122185
4,630,-0.1909915645392401,108893
5,645,0.055674858824471,184739
6,660,0.010338547672626723,125256
7,675,0.016220935502705317,125617
8,690,-0.17795125059741757,113364
9,705,0.0,117838
10,720,-0.05579022873994372,89261
11,735,0.19091559939542987,57530
12,750,-0.16733067729083168,62945
13,765,0.07961783439489994,117734
14,780,-0.11158935118762997,105846
15,795,0.04780114722753528,163233
16,810,0.0,167391
17,825,-0.023906287353574897,143600
18,840,-0.011635746927287341,280836
19,855,-0.06012759170652926,124807
20,870,-0.06830819123739926,141677
21,885,0.05232094432923052,251482
22,900,-0.031913196106583726,363353
23,915,-0.07984669434686086,381498
24,930,-0.24011525532255254,377263
