,time,close,volume
0,570,0.3541878635464694,56559
1,585,-0.44349318370258084,40897
2,600,0.0635911666088644,44685
3,615,0.33800652967159417,47101
4,630,-0.10019631711250471,45412
5,645,-0.05170125598662378,43996
6,660,0.003288922620118792,35505
7,675,0.0024810555064158847,30907
8,690,0.442316898037328,24820
9,705,-0.47326805055888654,32222
10,720,-0.35137170106375587,23878
11,735,-0.3895650825645381,19965
12,751,-0.035868353448705176,25389
13,765,-0.4860894638403999,22907
14,781,-0.06823543173532895,47023
15,795,0.037028375428760245,30452
16,811,0.55813953488372,32316
17,825,0.029061319383895622,35821
18,840,0.23933668387939602,26670
19,856,-0.6621399457182495,37827
20,870,0.23195776233548207,27144
21,885,-0.027182354768559017,21312
22,900,0.3771833110891981,26160
23,915,-0.3981046335495309,36644
24,930,0.44851718671459934,45313
