time,open,high,low,close,volume
570,0.311,0.33,0.27,0.3098,3354208
585,0.3098,0.3098,0.28,0.2937,4841292
600,0.2979,0.2979,0.28,0.28,2438806
615,0.2805,0.2813,0.27,0.2711,4086758
630,0.2713,0.2768,0.265,0.2706,3899583
645,0.2705,0.284,0.27,0.284,2261970
660,0.2832,0.3,0.2799,0.2914,3223326
675,0.2912,0.2917,0.2796,0.2798,4284665
690,0.2798,0.286,0.2775,0.2781,2215367
705,0.2781,0.28,0.2755,0.28,1190716
720,0.2792,0.28,0.2751,0.2796,1779719
735,0.2799,0.28,0.27,0.27,1797481
750,0.27,0.28,0.27,0.272,1478092
765,0.2721,0.28,0.27,0.2734,1590019
780,0.2732,0.28,0.27,0.2717,1483206
795,0.2726,0.2749,0.27,0.2704,1752005
810,0.2705,0.2735,0.27,0.27,1362419
825,0.2737,0.2749,0.26,0.2641,17254489
840,0.26,0.2688,0.26,0.2618,1684283
855,0.2617,0.2622,0.25,0.262,3905939
870,0.2619,0.2629,0.258,0.262,1665566
885,0.2605,0.268,0.26,0.2601,2297116
900,0.2601,0.27,0.26,0.2698,2400078
915,0.2697,0.277,0.26,0.2707,3231461
930,0.2707,0.275,0.2652,0.2689,5281204
945,0.2688,0.27,0.248,0.251,15978800
