time,open,high,low,close,volume
572,42.64,42.8,42.63,42.79,22417
585,42.8,42.84,42.63,42.63,29500
600,42.64,42.75,42.56,42.67,54371
615,42.65,42.68,42.59,42.66,22921
630,42.65,42.6675,42.59,42.61,18800
645,42.62,42.9,42.62,42.83,15941
661,42.8,42.86,42.7,42.72,13400
675,42.72,42.75,42.69,42.74,18100
690,42.75,42.75,42.58,42.58,12599
705,42.58,42.66,42.58,42.6266,10125
720,42.624,42.7,42.58,42.7,6350
735,42.7,42.7,42.68,42.69,5900
750,42.7,42.7,42.55,42.62,17616
765,42.61,42.65,42.61,42.64,6472
781,42.65,42.68,42.6,42.63,8700
795,42.63,42.7,42.63,42.6666,33343
810,42.68,42.68,42.63,42.65,16825
826,42.65,42.68,42.59,42.62,21566
840,42.61,42.62,42.49,42.49,27463
855,42.5,42.62,42.5,42.6,72265
870,42.6,42.66,42.59,42.66,370038
885,42.64,42.66,42.58,42.58,311069
900,42.6,42.66,42.58,42.613,56116
915,42.61,42.67,42.55,42.55,93243
930,42.56,42.64,42.55,42.611,28115
945,42.61,42.79,42.56,42.64,127197
