,time,close,volume
0,570,0.012777919754670478,339262
1,585,-1.412465984190752,190657
2,600,-0.45561051809425746,162247
3,615,-0.33960292580981044,101357
4,630,-0.5603322589034611,110254
5,645,-0.8255860150973241,134659
6,660,-0.1724595383390948,116207
7,675,-0.5804256454733503,96028
8,690,-0.7054555227089377,113941
9,705,0.0,98443
10,720,0.2546575526068861,79262
11,735,-1.717791411042952,99602
12,750,0.09547794132670849,265759
13,765,0.09511498163013997,151344
14,780,-0.013609145345659913,148753
15,795,-0.10899182561307669,80604
16,810,-0.5892832670960763,125558
17,825,0.2187884589087879,113876
18,840,0.10927468925010012,87045
19,855,0.27244244653317373,167391
20,870,1.038015637638191,97290
21,885,-1.5746953306860272,175614
22,900,-0.5507366102161719,139218
23,915,0.5885573501231958,141254
24,930,0.7336956521739023,253346
