,time,close,volume
0,570,0.38754971187402976,126268
1,585,0.8938536251847632,79498
2,600,-0.46973492807500516,71037
3,615,-0.41182317976182675,47033
4,630,-0.9089234170607376,53565
5,645,0.06342062193126069,77056
6,660,0.2784776554833595,44265
7,675,-0.2259436469962823,35976
8,690,-0.36735280234777856,38678
9,705,0.08099822624138263,40310
10,720,-0.11702029378252563,21842
11,735,0.12507560923098118,44531
12,750,0.06966570705570836,23387
13,765,-0.2742906453535034,25122
14,780,0.1354207275786415,20592
15,795,0.050244557694083355,19029
16,810,0.031777272074947766,23103
17,825,0.04917932009590154,23925
18,840,-0.12515387771850917,22404
19,855,0.045117099380670864,41611
20,870,0.014353380221040659,23897
21,885,0.06762017950083687,24847
22,900,0.0061469111771395475,99104
23,915,-0.04714853839531347,62458
24,930,-1.0481398624575362,71743
