time,open,high,low,close,volume
570,26.78,26.78,25.94,25.99,862731
585,25.98,26.02,25.42,25.64,1100381
600,25.65,26.08,25.21,25.94,1662886
615,25.93,25.9885,25.83,25.85,435352
630,25.86,25.885,25.59,25.69,730550
645,25.69,25.94,25.6899,25.87,389790
660,25.87,25.89,25.57,25.63,618020
675,25.62,25.63,25.37,25.39,637037
690,25.38,25.53,25.33,25.48,329388
705,25.48,25.705,25.46,25.68,185762
720,25.69,25.71,25.55,25.57,403188
735,25.57,25.61,25.5,25.51,171649
750,25.51,25.62,25.44,25.5,780959
765,25.5,25.53,25.45,25.491,685244
780,25.495,25.5937,25.49,25.5937,258027
795,25.59,25.69,25.56,25.68,180111
810,25.68,25.71,25.62,25.65,236966
825,25.65,25.72,25.64,25.67,889461
840,25.67,25.71,25.57,25.68,659954
855,25.67,25.77,25.655,25.73,587858
870,25.73,25.74,25.67,25.6999,585043
885,25.7,25.71,25.64,25.65,386990
900,25.65,25.7,25.65,25.68,383553
915,25.68,25.685,25.58,25.63,267148
930,25.62,25.68,25.61,25.655,569343
945,25.655,25.66,25.535,25.59,1657641
