,time,close,volume
0,570,-0.36628770862849525,31940
1,585,0.8972295469333258,14691
2,600,0.17775954602946087,15457
3,615,0.18255335846997253,22613
4,630,0.37901964783466213,20336
5,645,0.261061196813013,26776
6,660,-0.2140527317205747,21370
7,675,-0.047589910938876316,18217
8,690,0.06114961271912176,16486
9,705,0.19495821113126235,9313
10,720,-0.1409072388971956,8701
11,736,0.006790249202158842,7817
12,752,0.03733242830475371,8734
13,766,0.040709705872376614,6147
14,780,-0.210776814550401,8500
15,795,0.13240985944185618,16650
16,810,0.06785641582411231,19348
17,825,-0.04582406951680756,7898
18,840,-0.008486658972107443,10756
19,855,-0.02716468590831378,11385
20,870,0.11531678198344018,13779
21,885,-0.11884953648679611,18755
22,900,-0.18029663899851328,16759
23,915,0.01360544217687771,19686
24,930,-0.2215783194136619,22636
