time,open,high,low,close,volume
570,63.8255,64.23,62.7,64.0175,1678169
585,64.06,64.868,63.65,64.76,570884
600,64.74,65.6899,64.31,65.43,734154
615,65.475,65.78,64.73,64.93,458737
630,64.91,65.38,64.67,64.99,291871
645,64.99,65.2799,64.68,65.185,211088
660,65.17,65.25,64.53,64.53,283017
675,64.51,64.67,64.05,64.11,209106
690,64.1,64.69,63.86,64.67,262838
705,64.7,65.27,64.645,65.11,231013
720,65.09,65.13,64.67,64.95,144622
735,64.93,65.2316,64.84,65.1,111972
750,65.09,65.16,64.685,64.78,114960
765,64.76,64.76,64.38,64.44,95036
780,64.45,64.72,64.45,64.65,75431
795,64.65,65.09,64.65,64.96,175275
810,64.95,65.25,64.86,65.07,155644
825,65.08,65.1,64.87,65.005,110780
840,65.02,65.16,64.9362,65.04,158187
855,65.03,65.48,64.87,65.42,168447
870,65.41,65.85,65.31,65.8,234704
885,65.82,65.83,65.52,65.69,185916
900,65.7,65.94,65.54,65.88,180197
915,65.86,66.34,65.64,66.32,301610
930,66.32,66.39,66.15,66.31,249470
945,66.325,66.67,66.295,66.57,693789
