time,open,high,low,close,volume
570,46.03,46.18,45.95,46.01,74732
585,46.01,46.09,45.91,46.09,48004
600,46.08,46.18,45.8,46.14,53439
615,46.14,46.3,46.06,46.17,34658
630,46.1,46.18,45.9901,46.03,45044
645,46.05,46.11,45.84,45.8599,74406
660,45.83,45.88,45.72,45.83,42650
675,45.82,45.86,45.62,45.65,52792
690,45.66,45.71,45.48,45.57,35350
705,45.5501,45.56,45.46,45.55,21633
720,45.5102,45.5102,45.41,45.44,168721
735,45.44,45.71,45.41,45.63,21500
750,45.645,45.74,45.58,45.7,9200
765,45.71,45.75,45.68,45.68,11771
780,45.7,45.97,45.7,45.85,52627
795,45.87,45.93,45.85,45.88,14196
810,45.86,45.92,45.85,45.87,9068
825,45.86,45.87,45.751,45.87,19505
840,45.85,45.85,45.74,45.74,17720
855,45.72,45.86,45.72,45.8,14700
870,45.77,45.81,45.69,45.73,19849
885,45.72,45.72,45.59,45.67,28882
900,45.66,45.75,45.51,45.51,101717
915,45.52,45.6,45.45,45.51,46565
930,45.51,45.52,45.33,45.33,82447
945,45.34,45.37,45.16,45.17,212930
