time,open,high,low,close,volume
570,191.91,195.7843,191.22,192.52,849307
585,192.41,193.97,191.5101,191.789,243727
600,192.04,192.555,190.23,192.18,414821
615,192.06,194.66,191.2501,193.875,137001
630,194.06,196.43,193.13,195.4942,245999
645,195.6,196.27,195.0101,195.89,138682
660,195.81,196.4,195.57,196.35,82831
675,196.26,198.0,196.26,197.28,159941
690,197.09,197.4,195.0,195.17,115138
705,195.25,195.71,194.5,195.29,89074
720,195.47,196.2214,195.31,195.96,67711
735,196.0,196.86,195.744,196.3391,71098
750,196.45,197.67,196.04,197.385,94285
765,197.3296,197.78,196.97,197.33,88687
780,197.26,197.33,196.22,196.6367,88824
795,196.74,197.04,196.29,196.53,52317
810,196.5,197.1,196.28,196.925,60741
825,196.92,197.98,196.81,197.61,60837
840,197.6192,197.8,196.67,197.68,51216
855,197.725,197.81,197.05,197.51,67046
870,197.52,197.7,196.61,196.6701,76611
885,196.8123,197.5,196.33,197.35,70707
900,197.14,197.5,196.555,196.61,76441
915,196.4,196.56,195.22,196.1301,132239
930,196.23,197.36,196.17,196.99,126593
945,196.96,196.96,195.53,195.64,340483
